0.000000	1.000000	0.070660	-0.070760	-0.013749	0.000000	0.000000	0.000000	0.000000	0.000000
1.000000	0.992277	0.141803	-0.070150	-0.013368	-0.002761	0.001305	-0.000016	0.000076	-0.007556
2.000000	0.979648	0.210105	-0.069546	-0.012572	-0.005368	0.003191	-0.000515	-0.000025	-0.019536
3.000000	0.962454	0.274993	-0.068951	-0.011546	-0.007756	0.005166	-0.001626	-0.000393	-0.035398
4.000000	0.941064	0.335986	-0.068363	-0.010458	-0.009897	0.006696	-0.003339	-0.001096	-0.054600
5.000000	0.915868	0.392692	-0.067783	-0.009405	-0.011782	0.007309	-0.005531	-0.002174	-0.076606
6.000000	0.887269	0.444795	-0.067205	-0.008385	-0.013400	0.006657	-0.008005	-0.003644	-0.100892
7.000000	0.855676	0.492055	-0.066626	-0.007294	-0.014719	0.004511	-0.010534	-0.005500	-0.126959
8.000000	0.821492	0.534297	-0.066037	-0.005935	-0.015668	0.000728	-0.012897	-0.007709	-0.154334
9.000000	0.785111	0.571406	-0.065434	-0.004034	-0.016145	-0.004809	-0.014895	-0.010208	-0.182578
10.000000	0.746909	0.603312	-0.064813	-0.001245	-0.016019	-0.012264	-0.016356	-0.012900	-0.211291
11.000000	0.707232	0.629965	-0.064177	0.002857	-0.015149	-0.021930	-0.017133	-0.015645	-0.240120
12.000000	0.666396	0.651297	-0.063536	0.008808	-0.013398	-0.034323	-0.017102	-0.018271	-0.268761
13.000000	0.624676	0.667139	-0.062913	0.017306	-0.010657	-0.050310	-0.016171	-0.020572	-0.296961
14.000000	0.582308	0.677079	-0.062344	0.029287	-0.006865	-0.071262	-0.014301	-0.022329	-0.324520
15.000000	0.539499	0.680191	-0.061888	0.046008	-0.002036	-0.099225	-0.011564	-0.023333	-0.351274
16.000000	0.496469	0.674520	-0.061635	0.069105	0.003699	-0.137026	-0.008239	-0.023420	-0.377056
17.000000	0.453542	0.656195	-0.061728	0.100496	0.010033	-0.188120	-0.004972	-0.022529	-0.401600
18.000000	0.411336	0.618067	-0.062391	0.141831	0.016422	-0.255627	-0.002984	-0.020786	-0.424370
19.000000	0.371062	0.548430	-0.063979	0.192956	0.022065	-0.339602	-0.004204	-0.018611	-0.444272
20.000000	0.334911	0.432274	-0.067016	0.248864	0.026109	-0.431648	-0.011025	-0.016774	-0.459307
21.000000	0.306313	0.260195	-0.072151	0.296619	0.028278	-0.509415	-0.025116	-0.016263	-0.466360
22.000000	0.289730	0.045398	-0.079878	0.318235	0.029734	-0.541540	-0.045418	-0.017848	-0.461460
23.000000	0.289587	-0.170567	-0.090041	0.303695	0.033015	-0.510515	-0.067398	-0.021751	-0.440868
24.000000	0.308384	-0.342958	-0.101604	0.260903	0.040260	-0.430706	-0.085738	-0.027918	-0.402904
25.000000	0.345229	-0.452265	-0.113106	0.207384	0.051509	-0.335034	-0.098005	-0.036396	-0.349278
26.000000	0.396086	-0.502807	-0.123384	0.156009	0.065038	-0.251302	-0.105118	-0.047159	-0.284674
27.000000	0.455058	-0.506650	-0.131933	0.110536	0.078804	-0.194824	-0.108995	-0.059755	-0.215362
28.000000	0.515300	-0.474223	-0.138859	0.068732	0.091300	-0.172394	-0.110173	-0.073205	-0.148228
29.000000	0.569344	-0.412338	-0.144706	0.026778	0.101571	-0.185659	-0.106682	-0.086142	-0.090437
30.000000	0.609381	-0.324363	-0.150321	-0.017106	0.109074	-0.230531	-0.094518	-0.096999	-0.049142
31.000000	0.628020	-0.211259	-0.156809	-0.060193	0.114066	-0.294882	-0.069869	-0.104234	-0.030743
32.000000	0.619688	-0.075432	-0.165443	-0.094872	0.118469	-0.358692	-0.032341	-0.106592	-0.039561
33.000000	0.582094	0.072603	-0.177363	-0.111745	0.126082	-0.400275	0.013146	-0.103297	-0.076506
34.000000	0.516989	0.210972	-0.192984	-0.105350	0.140893	-0.407128	0.058241	-0.093984	-0.138511
35.000000	0.430135	0.312603	-0.211524	-0.077633	0.164162	-0.382695	0.095702	-0.078658	-0.218750
36.000000	0.331183	0.355930	-0.231205	-0.035453	0.193048	-0.342431	0.122160	-0.058313	-0.306935
37.000000	0.233548	0.331070	-0.250103	0.014280	0.222128	-0.303328	0.136866	-0.035967	-0.389606
